Waste Stream,Country,Year,Scenario,Substance main parent,Stock/Flow ID,Value,Unit,Data Quality,Reference,Remark 1,Remark 2,Remark 3
SLASH,GBR,2014,OBS,19 01 13*,SLASH_flyAshesWasteInc,247950.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2015,OBS,19 01 13*,SLASH_flyAshesWasteInc,297390.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2016,OBS,19 01 13*,SLASH_flyAshesWasteInc,328620.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2017,OBS,19 01 13*,SLASH_flyAshesWasteInc,347730.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2018,OBS,19 01 13*,SLASH_flyAshesWasteInc,361350.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2019,OBS,19 01 13*,SLASH_flyAshesWasteInc,382890.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2020,OBS,19 01 13*,SLASH_flyAshesWasteInc,414780.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2021,OBS,19 01 13*,SLASH_flyAshesWasteInc,412170.0,t,2.0,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
SLASH,GBR,2022,BAU,19 01 13*,SLASH_flyAshesWasteInc,432633.2919855485,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2023,BAU,19 01 13*,SLASH_flyAshesWasteInc,446866.0833754886,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2024,BAU,19 01 13*,SLASH_flyAshesWasteInc,459382.9314174293,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2025,BAU,19 01 13*,SLASH_flyAshesWasteInc,471295.0421669277,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2026,BAU,19 01 13*,SLASH_flyAshesWasteInc,482849.02337496704,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2027,BAU,19 01 13*,SLASH_flyAshesWasteInc,493540.5592157613,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2028,BAU,19 01 13*,SLASH_flyAshesWasteInc,503288.4998227184,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2029,BAU,19 01 13*,SLASH_flyAshesWasteInc,512148.57591873285,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2030,BAU,19 01 13*,SLASH_flyAshesWasteInc,520244.3261348084,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2031,BAU,19 01 13*,SLASH_flyAshesWasteInc,527697.5477369626,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2032,BAU,19 01 13*,SLASH_flyAshesWasteInc,534712.6052708973,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2033,BAU,19 01 13*,SLASH_flyAshesWasteInc,541364.8692922813,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2034,BAU,19 01 13*,SLASH_flyAshesWasteInc,547712.6821799426,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2035,BAU,19 01 13*,SLASH_flyAshesWasteInc,553803.6426650084,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2036,BAU,19 01 13*,SLASH_flyAshesWasteInc,559686.995801872,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2037,BAU,19 01 13*,SLASH_flyAshesWasteInc,565386.5591072135,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2038,BAU,19 01 13*,SLASH_flyAshesWasteInc,570951.6573479844,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2039,BAU,19 01 13*,SLASH_flyAshesWasteInc,576374.4294887375,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2040,BAU,19 01 13*,SLASH_flyAshesWasteInc,581688.9421713388,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2041,BAU,19 01 13*,SLASH_flyAshesWasteInc,586901.8262730816,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2042,BAU,19 01 13*,SLASH_flyAshesWasteInc,592008.8634240598,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2043,BAU,19 01 13*,SLASH_flyAshesWasteInc,597010.2470181992,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2044,BAU,19 01 13*,SLASH_flyAshesWasteInc,601898.1812555074,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2045,BAU,19 01 13*,SLASH_flyAshesWasteInc,606667.35328193,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2046,BAU,19 01 13*,SLASH_flyAshesWasteInc,611334.076284157,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2047,BAU,19 01 13*,SLASH_flyAshesWasteInc,615878.1599540979,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2048,BAU,19 01 13*,SLASH_flyAshesWasteInc,620305.2773967271,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2049,BAU,19 01 13*,SLASH_flyAshesWasteInc,624618.8843756528,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,GBR,2050,BAU,19 01 13*,SLASH_flyAshesWasteInc,628799.2141321789,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2010,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2011,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2012,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2013,OBS,19 01 13*,SLASH_flyAshesWasteInc,1470.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2014,OBS,19 01 13*,SLASH_flyAshesWasteInc,1530.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2015,OBS,19 01 13*,SLASH_flyAshesWasteInc,2460.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2016,OBS,19 01 13*,SLASH_flyAshesWasteInc,3270.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2017,OBS,19 01 13*,SLASH_flyAshesWasteInc,3090.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2018,OBS,19 01 13*,SLASH_flyAshesWasteInc,6240.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2019,OBS,19 01 13*,SLASH_flyAshesWasteInc,3090.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2020,OBS,19 01 13*,SLASH_flyAshesWasteInc,3870.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2021,OBS,19 01 13*,SLASH_flyAshesWasteInc,2460.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,BGR,2022,BAU,19 01 13*,SLASH_flyAshesWasteInc,9227.667220956546,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2023,BAU,19 01 13*,SLASH_flyAshesWasteInc,10263.44820562593,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2024,BAU,19 01 13*,SLASH_flyAshesWasteInc,11349.347130598893,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2025,BAU,19 01 13*,SLASH_flyAshesWasteInc,12494.879296737343,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2026,BAU,19 01 13*,SLASH_flyAshesWasteInc,13711.157560868065,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2027,BAU,19 01 13*,SLASH_flyAshesWasteInc,14931.991374355996,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2028,BAU,19 01 13*,SLASH_flyAshesWasteInc,16140.504410974328,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2029,BAU,19 01 13*,SLASH_flyAshesWasteInc,17330.585337734632,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2030,BAU,19 01 13*,SLASH_flyAshesWasteInc,18502.77906290436,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2031,BAU,19 01 13*,SLASH_flyAshesWasteInc,19659.98920224122,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2032,BAU,19 01 13*,SLASH_flyAshesWasteInc,20803.378919627754,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2033,BAU,19 01 13*,SLASH_flyAshesWasteInc,21933.904080458753,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2034,BAU,19 01 13*,SLASH_flyAshesWasteInc,23061.035641142684,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2035,BAU,19 01 13*,SLASH_flyAshesWasteInc,24171.21985236179,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2036,BAU,19 01 13*,SLASH_flyAshesWasteInc,25263.738554445918,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2037,BAU,19 01 13*,SLASH_flyAshesWasteInc,26338.243556361642,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2038,BAU,19 01 13*,SLASH_flyAshesWasteInc,27396.431872465968,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2039,BAU,19 01 13*,SLASH_flyAshesWasteInc,28436.053691020064,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2040,BAU,19 01 13*,SLASH_flyAshesWasteInc,29454.24254550483,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2041,BAU,19 01 13*,SLASH_flyAshesWasteInc,30452.54312573764,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2042,BAU,19 01 13*,SLASH_flyAshesWasteInc,31431.08557429184,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2043,BAU,19 01 13*,SLASH_flyAshesWasteInc,32390.199873558755,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2044,BAU,19 01 13*,SLASH_flyAshesWasteInc,33331.361012159294,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2045,BAU,19 01 13*,SLASH_flyAshesWasteInc,34253.37328596364,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2046,BAU,19 01 13*,SLASH_flyAshesWasteInc,35157.335234820814,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2047,BAU,19 01 13*,SLASH_flyAshesWasteInc,36041.89243546335,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2048,BAU,19 01 13*,SLASH_flyAshesWasteInc,36907.12058730796,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2049,BAU,19 01 13*,SLASH_flyAshesWasteInc,37752.07274594369,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,BGR,2050,BAU,19 01 13*,SLASH_flyAshesWasteInc,38575.835883456515,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2010,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2011,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2012,OBS,19 01 13*,SLASH_flyAshesWasteInc,60.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2013,OBS,19 01 13*,SLASH_flyAshesWasteInc,30.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2014,OBS,19 01 13*,SLASH_flyAshesWasteInc,90.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2015,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2016,OBS,19 01 13*,SLASH_flyAshesWasteInc,30.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2017,OBS,19 01 13*,SLASH_flyAshesWasteInc,30.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2018,OBS,19 01 13*,SLASH_flyAshesWasteInc,30.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2019,OBS,19 01 13*,SLASH_flyAshesWasteInc,30.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2020,OBS,19 01 13*,SLASH_flyAshesWasteInc,90.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2021,OBS,19 01 13*,SLASH_flyAshesWasteInc,150.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,HRV,2022,BAU,19 01 13*,SLASH_flyAshesWasteInc,1941.568763407138,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2023,BAU,19 01 13*,SLASH_flyAshesWasteInc,2771.728388140328,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2024,BAU,19 01 13*,SLASH_flyAshesWasteInc,3682.086358960317,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2025,BAU,19 01 13*,SLASH_flyAshesWasteInc,4651.534279825183,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2026,BAU,19 01 13*,SLASH_flyAshesWasteInc,5643.996674679928,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2027,BAU,19 01 13*,SLASH_flyAshesWasteInc,6659.859992489136,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2028,BAU,19 01 13*,SLASH_flyAshesWasteInc,7693.357567793514,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2029,BAU,19 01 13*,SLASH_flyAshesWasteInc,8736.456931322266,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2030,BAU,19 01 13*,SLASH_flyAshesWasteInc,9781.596822799896,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2031,BAU,19 01 13*,SLASH_flyAshesWasteInc,10822.872075554442,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2032,BAU,19 01 13*,SLASH_flyAshesWasteInc,11854.904375085924,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2033,BAU,19 01 13*,SLASH_flyAshesWasteInc,12873.364122692812,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2034,BAU,19 01 13*,SLASH_flyAshesWasteInc,13874.601751246042,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2035,BAU,19 01 13*,SLASH_flyAshesWasteInc,14856.180107664259,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2036,BAU,19 01 13*,SLASH_flyAshesWasteInc,15815.169232173972,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2037,BAU,19 01 13*,SLASH_flyAshesWasteInc,16749.238321035024,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2038,BAU,19 01 13*,SLASH_flyAshesWasteInc,17656.655492409438,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2039,BAU,19 01 13*,SLASH_flyAshesWasteInc,18535.466011209537,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2040,BAU,19 01 13*,SLASH_flyAshesWasteInc,19384.406599374437,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2041,BAU,19 01 13*,SLASH_flyAshesWasteInc,20202.73821014588,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2042,BAU,19 01 13*,SLASH_flyAshesWasteInc,20989.001466695332,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2043,BAU,19 01 13*,SLASH_flyAshesWasteInc,21743.785298610906,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2044,BAU,19 01 13*,SLASH_flyAshesWasteInc,22466.639465190292,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2045,BAU,19 01 13*,SLASH_flyAshesWasteInc,23157.56593062849,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2046,BAU,19 01 13*,SLASH_flyAshesWasteInc,23817.53757338198,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2047,BAU,19 01 13*,SLASH_flyAshesWasteInc,24447.0853358997,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2048,BAU,19 01 13*,SLASH_flyAshesWasteInc,25046.72310783552,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2049,BAU,19 01 13*,SLASH_flyAshesWasteInc,25617.166485591253,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,HRV,2050,BAU,19 01 13*,SLASH_flyAshesWasteInc,26160.295873704734,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2010,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2011,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2012,OBS,19 01 13*,SLASH_flyAshesWasteInc,1410.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2013,OBS,19 01 13*,SLASH_flyAshesWasteInc,6420.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2014,OBS,19 01 13*,SLASH_flyAshesWasteInc,6660.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2015,OBS,19 01 13*,SLASH_flyAshesWasteInc,7290.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2016,OBS,19 01 13*,SLASH_flyAshesWasteInc,7260.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2017,OBS,19 01 13*,SLASH_flyAshesWasteInc,6510.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2018,OBS,19 01 13*,SLASH_flyAshesWasteInc,6630.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2019,OBS,19 01 13*,SLASH_flyAshesWasteInc,6630.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2020,OBS,19 01 13*,SLASH_flyAshesWasteInc,6540.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2021,OBS,19 01 13*,SLASH_flyAshesWasteInc,7650.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,EST,2022,BAU,19 01 13*,SLASH_flyAshesWasteInc,9484.215269134671,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2023,BAU,19 01 13*,SLASH_flyAshesWasteInc,9686.48024101154,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2024,BAU,19 01 13*,SLASH_flyAshesWasteInc,9836.939128603393,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2025,BAU,19 01 13*,SLASH_flyAshesWasteInc,10034.286785404058,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2026,BAU,19 01 13*,SLASH_flyAshesWasteInc,10282.728911368622,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2027,BAU,19 01 13*,SLASH_flyAshesWasteInc,10502.584619058527,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2028,BAU,19 01 13*,SLASH_flyAshesWasteInc,10685.374901484829,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2029,BAU,19 01 13*,SLASH_flyAshesWasteInc,10837.450342743372,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2030,BAU,19 01 13*,SLASH_flyAshesWasteInc,10967.426567574512,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2031,BAU,19 01 13*,SLASH_flyAshesWasteInc,11083.125593673032,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2032,BAU,19 01 13*,SLASH_flyAshesWasteInc,11189.321044350325,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2033,BAU,19 01 13*,SLASH_flyAshesWasteInc,11289.135335872086,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2034,BAU,19 01 13*,SLASH_flyAshesWasteInc,11392.45930140008,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2035,BAU,19 01 13*,SLASH_flyAshesWasteInc,11492.698788432817,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2036,BAU,19 01 13*,SLASH_flyAshesWasteInc,11589.837639584868,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2037,BAU,19 01 13*,SLASH_flyAshesWasteInc,11685.189328300328,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2038,BAU,19 01 13*,SLASH_flyAshesWasteInc,11777.775534259577,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2039,BAU,19 01 13*,SLASH_flyAshesWasteInc,11868.94111863595,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2040,BAU,19 01 13*,SLASH_flyAshesWasteInc,11958.478678738264,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2041,BAU,19 01 13*,SLASH_flyAshesWasteInc,12046.745895681952,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2042,BAU,19 01 13*,SLASH_flyAshesWasteInc,12133.688007292943,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2043,BAU,19 01 13*,SLASH_flyAshesWasteInc,12218.398792943732,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2044,BAU,19 01 13*,SLASH_flyAshesWasteInc,12301.157147988746,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2045,BAU,19 01 13*,SLASH_flyAshesWasteInc,12381.612494483888,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2046,BAU,19 01 13*,SLASH_flyAshesWasteInc,12459.428894230216,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2047,BAU,19 01 13*,SLASH_flyAshesWasteInc,12534.246933524497,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2048,BAU,19 01 13*,SLASH_flyAshesWasteInc,12606.324906402962,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2049,BAU,19 01 13*,SLASH_flyAshesWasteInc,12675.058102415245,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,EST,2050,BAU,19 01 13*,SLASH_flyAshesWasteInc,12740.556057376121,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,LVA,2010,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2011,OBS,19 01 13*,SLASH_flyAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2012,OBS,19 01 13*,SLASH_flyAshesWasteInc,90.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2013,OBS,19 01 13*,SLASH_flyAshesWasteInc,360.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2014,OBS,19 01 13*,SLASH_flyAshesWasteInc,330.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2015,OBS,19 01 13*,SLASH_flyAshesWasteInc,450.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2016,OBS,19 01 13*,SLASH_flyAshesWasteInc,570.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2017,OBS,19 01 13*,SLASH_flyAshesWasteInc,660.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2018,OBS,19 01 13*,SLASH_flyAshesWasteInc,450.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,LVA,2019,OBS,19 01 13*,SLASH_flyAshesWasteInc,840.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
