STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,1995,,104.3937,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,1996,,106.1951,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,1997,,110.1933,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,1998,,109.3146,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,1999,,108.5896,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2000,,100,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2001,,101.1204,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2002,,102.065,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2003,,103.2513,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2004,,100.8787,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2005,,102.065,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2006,,103.493,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2007,,100.9227,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2008,,100.022,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2009,,94.72759,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2010,,88.59842,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2011,,83.67751,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2012,,87.60984,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2013,,82.11775,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2014,,83.36995,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2015,,81.54657,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2016,,81.74429,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2017,,82.7768,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2018,,81.92004,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2019,,83.04042,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2020,,86.35764,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,MUNICIPAL,Total waste generated,IX,Index,2021,,88.79613,,A,Normal value,0,Units,1,One,,,2000,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2007,,21.44,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2008,,24.51,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2009,,25.02,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2010,,29.63,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2011,,32.71,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2012,,34.58,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2013,,35.39,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2014,,41.26,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2015,,46.33,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2016,,49.44,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2017,,51.36,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2018,,50.59,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2019,,49.41,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2020,,45.86619,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HUN,Hungary,A,Annual,RECOVERY,Recovery operations,PT_WST_TR,Percentage of treated waste,2021,,48.93617,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MAT_RECOV,Material recovery (Recycling + Composting),T,Tonnes,2012,,10481.4599609375,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,1995,,124,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,1996,,130,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,1997,,150,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,1998,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,1999,,205,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2000,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2001,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2002,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2003,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2004,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2005,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2006,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2007,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2009,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2010,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2011,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2014,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2015,,102.38,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2016,,71,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2017,,102,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2018,,107,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2019,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IRL,Ireland,A,Annual,OTH_RECOV,Other recovery,T,Tonnes,2020,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,1995,,11.53846,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,1996,,12.09677,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,1997,,12.39669,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,1998,,12.09677,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,1999,,11.71875,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2000,,12.59259,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2001,,8.333333,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2002,,7.407407,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2003,,9.219858,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2007,,12.69,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2008,,6.25,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2009,,8.33,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2010,,7.79,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2011,,6.33,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2012,,5.45,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2013,,3.61,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2014,,4,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2015,,3.448276,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2016,,4.090909,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2017,,3.555556,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2018,,4.858299,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION,Memo: total incineration,PT_WST_TR,Percentage of treated waste,2020,,10.61947,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,1995,,10,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,1996,,10.48387,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,1997,,10.7438,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,1998,,8.870968,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,1999,,8.59375,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2000,,8.148149,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2001,,3.787879,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2002,,2.222222,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2003,,1.41844,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2007,,1.49,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2008,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ISL,Iceland,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,PT_WST_TR,Percentage of treated waste,2009,,1.52,,A,Normal value,0,Units,1,One,,,,,,
