"scenario","country","region","sector","wregion","year","urt","activity","technology","perc"
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2040,"rur",0.043029428,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2040,"rur",0.043029428,"TREAT_INC_ENE",30
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2040,"rur",0.043029428,"TREAT_REC",70
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2040,"rur",0.043029428,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"TREAT_INC_ENE",30
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"TREAT_REC",70
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2045,"rur",0.041763119,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"TREAT_INC_ENE",30
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"TREAT_REC",70
"MFRappl","AUST","WHOL","MSW_RUR_TEX","EU27",2050,"rur",0.040078222,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"TREAT_INC_ENE",81.9
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"TREAT_REC",18.1
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2015,"rur",0.010532996,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"TREAT_INC_ENE",70.4
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"TREAT_REC",29.6
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2020,"rur",0.01609933,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"TREAT_INC_ENE",70.4
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"TREAT_REC",29.6
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2025,"rur",0.016636083,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"TREAT_INC_ENE",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"TREAT_REC",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2030,"rur",0.0155624772326211,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_INC_ENE",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_REC",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_INC_ENE",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_REC",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_INC_ENE",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_REC",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"NOC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_INC_ENE",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_REC",50
"MFRappl","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_REC",87.812639484
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_AD",9.062498005
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_AD_IMP",3.124862511
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_REC",86.287140887
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_AD",10.19685585
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_AD_IMP",3.516003263
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_REC",86.287140887
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_AD",10.19685585
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_AD_IMP",3.516003263
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_REC",64.7153556675
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_AD",7.6476418875
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_AD_IMP",27.637002445
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_REC",43.143570445
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_AD",5.098427925
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_AD_IMP",51.75800163
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_REC",21.5717852225
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_AD",2.5492139625
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_AD_IMP",75.879000815
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_REC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_LSC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_LSC_IMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_AD",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_AD_IMP",100
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"NOC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_COMP",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_COVER",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_FLA",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_UNM_HIGH",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_UNM_LOW",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_USE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_INC",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_INC_ENE",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"UNC_BURN",0
"MFRappl","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_REC",0
