LOCATION,TIME,GDPVD,Variable
HRV,2050,198366900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2010,32532767059.6378,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2011,34836676052.8712,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2012,35986298954.6407,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2013,36479608998.0442,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2014,37497738377.5531,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2015,38356021811.2676,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2016,39538089539.376,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2017,41697000285.2772,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2018,43303343470.3462,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2019,45009149287.8442,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2020,44700820417.5341,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2021,47995447840.2762,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2022,47768417400.0586,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2023,46545847462.7898,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2024,46813065314.2707,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2025,47963310720.152,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2026,50010060000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2027,52025930000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2028,53822570000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2029,55421250000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2030,56892790000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2031,58297190000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2032,59668330000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2033,61026070000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2034,62380940000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2035,63736820000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2036,65095260000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2037,66457150000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2038,67824270000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2039,69198610000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2040,70579690000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2041,71966150000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2042,73355340000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2043,74744050000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2044,76128310000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2045,77501770000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2046,78857640000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2047,80189700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2048,81494030000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2049,82769680000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
EST,2050,84019330000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2010,41650550932.2041,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2011,42722516073.7328,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2012,45731141019.2848,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2013,46649408008.1325,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2014,47536759543.1748,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2015,49383686749.8448,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2016,50553395356.9623,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2017,52227963792.01,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2018,54312130512.8625,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2019,54631216410.543,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2020,52711584692.2168,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2021,56259988396.1311,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2022,58149464064.5784,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2023,58080724434.9534,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2024,59204364947.4194,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2025,60795027131.3527,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2026,62211070000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2027,63447230000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2028,64525890000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2029,65490990000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2030,66392310000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2031,67263410000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2032,68117600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2033,68966320000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2034,69814980000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2035,70662730000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2036,71505730000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2037,72340040000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2038,73163220000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2039,73973970000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2040,74771860000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2041,75557740000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2042,76331770000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2043,77091230000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2044,77829970000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2045,78540110000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2046,79213130000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2047,79840920000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2048,80416790000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2049,80937480000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LVA,2050,81406610000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2010,69540752562.4693,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2011,73740325877.867,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2012,76574804059.7507,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2013,79293264129.0376,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2014,82097876469.6936,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2015,83760016692.4597,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2016,85869786187.8336,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2017,89547244218.4305,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2018,93123143527.4285,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2019,97467970474.2142,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2020,97443980205.8741,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2021,103568052461.659,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2022,106095294388.076,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2023,105638955394.143,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2024,107444171166.888,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2025,110762859069.124,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2026,114880900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2027,118490300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2028,121354100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2029,123643000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2030,125618300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2031,127449900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2032,129213800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2033,130957800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2034,132637800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2035,134275800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2036,135879800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2037,137452900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2038,139000500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2039,140529300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2040,142044800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2041,143550800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2042,145046700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2043,146529600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2044,147994000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2045,149429500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2046,150820100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2047,152146100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2048,153389300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2049,154535200000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
LTU,2050,155576500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2010,373459250271.434,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2011,390328756634.416,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2012,397842572655.06,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2013,398916567367.237,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2014,415354582064.853,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2015,428481867583.761,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2016,440725987877.611,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2017,476850127286.275,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2018,505599512220.14,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2019,525081053344.854,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2020,505771196554.077,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2021,534645128657.731,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2022,559213958590.587,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2023,569633899529.673,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2024,586481773631.46,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2025,605721933067.187,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2026,624087000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2027,641009100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2028,656605900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2029,671155400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2030,684891700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2031,697868200000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2032,709967100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2033,721081400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2034,731267900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2035,740705900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2036,749586300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2037,758053400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2038,766189300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2039,774029800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2040,781601400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2041,788964500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2042,796180300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2043,803270000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2044,810211000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2045,816962800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2046,823528800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2047,829955600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2048,836293000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2049,842583200000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
ROU,2050,848849300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2010,63931638630.9411,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2011,64482300444.2307,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2012,62780329645.8455,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2013,62134141729.2173,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2014,63854113013.6949,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2015,65265341090.1672,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2016,67348515256.3177,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2017,70591601638.435,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2018,73736009751.1644,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2019,76333493237.2599,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2020,73096279310.0492,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2021,79111005403.1103,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2022,81057756649.6109,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2023,82154003524.8955,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2024,83633140745.7682,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2025,85857604288.3529,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2026,88286700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2027,90604460000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2028,92761540000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2029,94805420000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2030,96795790000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2031,98761070000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2032,100707100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2033,102637700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2034,104552300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2035,106446000000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2036,108310500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2037,110137400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2038,111921700000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2039,113660300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2040,115354300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2041,117008300000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2042,118630100000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2043,120228600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2044,121810800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2045,123382600000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2046,124949900000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2047,126519500000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2048,128098400000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2049,129695200000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
SVN,2050,131317800000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2010,29412223000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2011,29534792000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2012,28516606000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2013,26638169000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2014,26164971000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2015,27059529000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2016,28838369000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2017,30491769000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2018,32213934000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2019,33995192000.000004,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2020,32508795000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2021,34666980000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2022,36619473000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2023,37993433795.48415,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2024,39245161701.07107,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2025,40446270652.63274,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2026,41623894233.63315,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2027,42789889136.00614,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2028,43950476865.68404,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2029,45105233969.38347,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2030,46252922660.583885,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2031,47392240006.105736,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2032,48521883072.76948,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2033,49640451207.407104,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2034,50746315743.5442,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2035,51837815441.376816,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2036,52914103394.33827,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2037,53975147029.099075,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2038,55021500092.26053,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2039,56053944343.73037,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2040,57073522130.052216,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2041,58081568957.735115,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2042,59079550626.60604,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2043,60069128376.46892,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2044,61051735433.82124,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2045,62028707305.172035,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2046,63002030963.62011,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2047,63974312275.52454,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2048,64948678280.51625,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2049,65928060578.24921,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
CYP,2050,66914934741.76453,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2010,12806857000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2011,12866671000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2012,13396483000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2013,14129720000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2014,15208318000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2015,16669553000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2016,17233226000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2017,19106351000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2018,20329756000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2019,21721364000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2020,19854190000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2021,22175503000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2022,23745695000.0,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2023,24636632288.789604,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2024,25448308335.27601,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2025,26227160800.61742,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2026,26990784307.139305,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2027,27746867261.235992,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2028,28499443964.06494,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2029,29248239829.68349,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2030,29992452222.25927,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2031,30731236261.968727,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2032,31463747068.988316,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2033,32189076397.50771,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2034,32906168147.747475,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2035,33613945097.932575,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2036,34311858076.177704,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2037,34999885960.487274,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2038,35678387824.78629,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2039,36347870596.9689,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2040,37009010180.89393,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2041,37662672578.38052,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2042,38309808279.23018,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2043,38951494505.217926,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2044,39588660624.14967,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2045,40222172637.84455,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2046,40853318988.033485,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2047,41483789434.36357,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2048,42115611688.41135,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2049,42750686729.7798,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
MLT,2050,43390619830.133675,"Gross domestic product, volume, USD at 2015 Purchasing Power Parities"
