LOCATION,TIME,GDPVD_CAP,Variable
GRC,2019,28122.0970344202,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2020,25640.6817957954,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2021,27929.9973875729,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2022,29784.4712799396,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2023,30631.3393013115,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2024,31392.6796643604,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2025,32285.0693822977,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2026,33265.74,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2027,34248.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2028,35194.55,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2029,36102.68,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2030,36984.34,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2031,37851.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2032,38701.95,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2033,39541.13,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2034,40367.33,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2035,41185.99,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2036,41998.08,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2037,42801.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2038,43600.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2039,44392.09,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2040,45177.31,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2041,45960.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2042,46743.73,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2043,47530.48,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2044,48320.39,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2045,49117.84,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2046,49935.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2047,50781.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2048,51663.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2049,52592.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
GRC,2050,53570.31,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2010,23826.2929830272,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2011,24339.963351336,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2012,24160.1090537847,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2013,24663.4222954208,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2014,25776.5732477423,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2015,26795.8518018159,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2016,27466.5662710908,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2017,28716.1750894607,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2018,30294.4214686824,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2019,31782.3906064747,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2020,30406.2078278456,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2021,32695.7061804614,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2022,34278.112155071,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2023,34187.1326687191,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2024,35068.9905536902,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2025,36094.4518154197,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2026,37170.61,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2027,38270.98,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2028,39378.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2029,40468.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2030,41527.94,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2031,42572.32,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2032,43598.97,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2033,44610.77,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2034,45604.44,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2035,46587.47,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2036,47559.45,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2037,48518.1,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2038,49468.71,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2039,50394.35,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2040,51303.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2041,52208.17,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2042,53116.34,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2043,54039.75,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2044,54981.72,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2045,55949.02,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2046,56939.36,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2047,57956.15,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2048,58990.47,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2049,60037.19,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
HUN,2050,61086.09,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2010,44791.2090653497,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2011,45474.9528794342,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2012,45715.0187506012,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2013,47338.5852745111,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2014,47607.9846575534,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2015,49209.1610719831,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2016,51593.7068801756,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2017,52505.6652098492,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2018,53620.5985371032,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2019,53421.9933388588,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2020,48769.2936638647,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2021,50146.7281991238,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2022,52687.2868650913,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2023,54149.196584968,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2024,54220.0237855519,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2025,54524.505417684,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2026,55086.96,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2027,55783.21,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2028,56511.82,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2029,57247.12,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2030,57987.89,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2031,58751.32,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2032,59535.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2033,60345.33,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2034,61172.61,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2035,62028.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2036,62911.94,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2037,63816.58,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2038,64743.66,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2039,65697.17,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2040,66674.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2041,67674.6,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2042,68697.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2043,69737.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2044,70792.39,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2045,71860.22,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2046,72937.35,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2047,74027.89,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2048,75130.85,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2049,76239.45,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ISL,2050,77359.23,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2010,52418.2086237042,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2011,52829.7695102324,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2012,52561.4347265665,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2013,53232.8242043178,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2014,57268.4407156324,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2015,69306.5539394411,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2016,70117.0359281465,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2017,76243.5541011435,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2018,81816.1829537,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2019,85203.5254912807,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2020,89203.7912659882,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2021,101580.46482694,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2022,109183.148626456,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2023,107256.525227925,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2024,108976.427403684,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2025,111274.777695898,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2026,113339.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2027,115502.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2028,117613.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2029,119623.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2030,121538.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2031,123390.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2032,125178.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2033,126902.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2034,128492.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2035,130015.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2036,131475.6,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2037,132869.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2038,134190.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2039,135454.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2040,136661.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2041,137824.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2042,138949.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2043,140043.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2044,141104.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2045,142151.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2046,143215.6,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2047,144311.6,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2048,145461.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2049,146684.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
IRL,2050,147991.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2010,38712.2986020995,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2011,38916.2099734975,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2012,37638.715081321,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2013,36863.2513108941,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2014,36890.0629203922,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2015,37179.4886515301,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2016,37782.1352490646,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2017,38514.4982665516,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2018,38895.6187323975,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2019,39179.2856647716,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2020,35811.4004631968,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2021,38980.9540193396,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2022,40627.2898170579,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2023,40880.0182508859,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2024,41151.3747727352,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2025,41649.9628928032,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2026,41981.89,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2027,42315.79,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2028,42688.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2029,43097.5,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2030,43538.01,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2031,44005.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2032,44500.15,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2033,45014.52,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2034,45544.22,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2035,46095.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2036,46667.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2037,47262.47,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2038,47875.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2039,48505.09,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2040,49160.29,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2041,49842.32,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2042,50555.99,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2043,51300.67,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2044,52077.69,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2045,52889.68,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2046,53733.39,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2047,54606.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2048,55508.73,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2049,56439.61,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
ITA,2050,57398.47,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2010,109100.274475858,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2011,107702.30026773,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2012,106975.120950551,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2013,107566.666248833,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2014,107816.663846206,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2015,108130.93132465,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2016,110663.84871167,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2017,109714.74074739,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2018,108924.832869784,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2019,109817.345359059,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2020,107193.254260386,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2021,113076.819981037,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2022,112181.179741755,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2023,108837.488584893,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2024,108518.20777363,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2025,110111.116905434,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2026,112116.1,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2027,114027.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2028,115699.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2029,117130.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2030,118385.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2031,119560.7,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2032,120693.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2033,121811.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2034,122894.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2035,123975.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2036,125057.1,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2037,126138.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2038,127219.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2039,128296.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2040,129363.6,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2041,130422.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2042,131473.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2043,132507.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2044,133532.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2045,134547.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2046,135549.0,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2047,136535.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2048,137508.8,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2049,138471.1,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
LUX,2050,139424.2,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2010,49386.8885826196,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2011,49912.0952248855,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2012,49214.7467300951,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2013,49030.3862736134,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2014,49552.4782115208,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2015,50298.6605818039,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2016,51104.4514412012,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2017,52327.9001983195,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2018,53226.9094410895,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2019,53884.5283912725,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2020,51503.5236890992,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2021,54406.6914853126,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2022,56248.1667370583,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2023,55865.6891419809,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2024,55818.0800334688,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2025,56152.4430986986,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2026,56997.81,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2027,57908.92,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2028,58718.9,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2029,59427.83,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2030,60079.01,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2031,60718.38,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2032,61365.33,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2033,62030.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2034,62708.42,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2035,63423.65,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2036,64195.26,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2037,65019.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2038,65911.57,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2039,66865.53,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2040,67874.68,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2041,68938.46,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2042,70048.94,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2043,71195.14,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2044,72375.48,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2045,73583.51,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2046,74809.52,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2047,76053.95,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2048,77314.04,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2049,78583.42,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NLD,2050,79855.3,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2010,59114.2637645954,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2011,58995.591520873,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2012,59802.192273461,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2013,59684.488244488,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2014,60231.1074080566,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2015,60723.2779793447,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2016,60890.8710529238,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2017,61906.2969189488,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2018,62008.1795775051,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2019,62282.8947921745,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2020,61132.4670921467,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2021,63175.0389215052,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2022,64659.6728388908,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2023,65173.163073683,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2024,65407.4010587873,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2025,66081.5688963123,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2026,66853.4,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
NOR,2027,67616.12,"Gross domestic product per capita, volume, USD at 2015 Purchasing Power Parities"
