unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W071,Glass wastes,Luxembourg,2012,9195.0,LUX
T,W071,Glass wastes,Luxembourg,2014,8247.0,LUX
T,W071,Glass wastes,Luxembourg,2016,898.0,LUX
T,W071,Glass wastes,Luxembourg,2018,76.0,LUX
T,W071,Glass wastes,Luxembourg,2020,368.0,LUX
T,W071,Glass wastes,Luxembourg,2022,165.0,LUX
T,W071,Glass wastes,Latvia,2004,0.0,LVA
T,W071,Glass wastes,Latvia,2006,5687.0,LVA
T,W071,Glass wastes,Latvia,2008,0.0,LVA
T,W071,Glass wastes,Latvia,2010,8848.0,LVA
T,W071,Glass wastes,Latvia,2012,25384.0,LVA
T,W071,Glass wastes,Latvia,2014,39304.0,LVA
T,W071,Glass wastes,Latvia,2016,48858.0,LVA
T,W071,Glass wastes,Latvia,2018,22159.0,LVA
T,W071,Glass wastes,Latvia,2020,11264.0,LVA
T,W071,Glass wastes,Latvia,2022,34138.0,LVA
T,W071,Glass wastes,Montenegro,2012,1930.0,
T,W071,Glass wastes,Montenegro,2014,1689.0,
T,W071,Glass wastes,Montenegro,2016,1563.0,
T,W071,Glass wastes,Montenegro,2018,1966.0,
T,W071,Glass wastes,Montenegro,2020,1131.0,
T,W071,Glass wastes,Montenegro,2022,1470.0,
T,W071,Glass wastes,North Macedonia,2008,0.0,
T,W071,Glass wastes,North Macedonia,2010,0.0,
T,W071,Glass wastes,North Macedonia,2012,0.0,
T,W071,Glass wastes,North Macedonia,2014,0.0,
T,W071,Glass wastes,North Macedonia,2016,0.0,
T,W071,Glass wastes,North Macedonia,2018,0.0,
T,W071,Glass wastes,North Macedonia,2020,0.0,
T,W071,Glass wastes,North Macedonia,2022,0.0,
T,W071,Glass wastes,Malta,2004,162.0,MLT
T,W071,Glass wastes,Malta,2006,685.0,MLT
T,W071,Glass wastes,Malta,2008,7201.0,MLT
T,W071,Glass wastes,Malta,2010,1777.0,MLT
T,W071,Glass wastes,Malta,2012,2033.0,MLT
T,W071,Glass wastes,Malta,2014,2446.0,MLT
T,W071,Glass wastes,Malta,2016,1627.0,MLT
T,W071,Glass wastes,Malta,2018,4472.0,MLT
T,W071,Glass wastes,Malta,2020,6290.0,MLT
T,W071,Glass wastes,Malta,2022,6739.0,MLT
T,W071,Glass wastes,Netherlands,2004,349979.0,NLD
T,W071,Glass wastes,Netherlands,2006,348521.0,NLD
T,W071,Glass wastes,Netherlands,2008,356394.0,NLD
T,W071,Glass wastes,Netherlands,2010,357748.0,NLD
T,W071,Glass wastes,Netherlands,2016,352037.0,NLD
T,W071,Glass wastes,Netherlands,2018,359468.0,NLD
T,W071,Glass wastes,Netherlands,2020,403737.0,NLD
T,W071,Glass wastes,Netherlands,2022,372989.0,NLD
T,W071,Glass wastes,Norway,2004,40236.0,NOR
T,W071,Glass wastes,Norway,2006,43965.0,NOR
T,W071,Glass wastes,Norway,2008,49000.0,NOR
T,W071,Glass wastes,Norway,2010,51097.0,NOR
T,W071,Glass wastes,Norway,2012,52623.0,NOR
T,W071,Glass wastes,Norway,2014,56837.0,NOR
T,W071,Glass wastes,Norway,2016,62618.0,NOR
T,W071,Glass wastes,Norway,2018,70276.0,NOR
T,W071,Glass wastes,Norway,2020,71812.0,NOR
T,W071,Glass wastes,Norway,2022,79104.0,NOR
T,W071,Glass wastes,Poland,2004,60460.0,POL
T,W071,Glass wastes,Poland,2006,89626.0,POL
T,W071,Glass wastes,Poland,2008,137153.0,POL
T,W071,Glass wastes,Poland,2010,175976.0,POL
T,W071,Glass wastes,Poland,2012,226233.0,POL
T,W071,Glass wastes,Poland,2014,364584.0,POL
T,W071,Glass wastes,Poland,2016,405607.0,POL
T,W071,Glass wastes,Poland,2018,505059.0,POL
T,W071,Glass wastes,Poland,2020,723268.0,POL
T,W071,Glass wastes,Poland,2022,788873.0,POL
T,W071,Glass wastes,Portugal,2004,107082.0,PRT
T,W071,Glass wastes,Portugal,2006,0.0,PRT
T,W071,Glass wastes,Portugal,2008,170744.0,PRT
T,W071,Glass wastes,Portugal,2010,185942.0,PRT
T,W071,Glass wastes,Portugal,2012,156721.0,PRT
T,W071,Glass wastes,Portugal,2014,148391.0,PRT
T,W071,Glass wastes,Portugal,2016,161028.0,PRT
T,W071,Glass wastes,Portugal,2018,173562.0,PRT
T,W071,Glass wastes,Portugal,2020,191862.0,PRT
T,W071,Glass wastes,Portugal,2022,219158.0,PRT
T,W071,Glass wastes,Romania,2004,343446.0,ROU
T,W071,Glass wastes,Romania,2006,550930.0,ROU
T,W071,Glass wastes,Romania,2008,118154.0,ROU
T,W071,Glass wastes,Romania,2010,98013.0,ROU
T,W071,Glass wastes,Romania,2012,115569.0,ROU
T,W071,Glass wastes,Romania,2014,8749.0,ROU
T,W071,Glass wastes,Romania,2016,49297.0,ROU
T,W071,Glass wastes,Romania,2018,44583.0,ROU
T,W071,Glass wastes,Romania,2020,68427.0,ROU
T,W071,Glass wastes,Romania,2022,88448.0,ROU
T,W071,Glass wastes,Serbia,2010,0.0,
T,W071,Glass wastes,Serbia,2014,1172.0,
T,W071,Glass wastes,Serbia,2016,2397.0,
T,W071,Glass wastes,Serbia,2018,487.0,
T,W071,Glass wastes,Serbia,2020,14243.0,
T,W071,Glass wastes,Serbia,2022,40175.0,
T,W071,Glass wastes,Sweden,2004,297189.0,SWE
T,W071,Glass wastes,Sweden,2006,266032.0,SWE
T,W071,Glass wastes,Sweden,2008,246307.0,SWE
T,W071,Glass wastes,Sweden,2010,252135.0,SWE
T,W071,Glass wastes,Sweden,2012,247232.0,SWE
T,W071,Glass wastes,Sweden,2014,170980.0,SWE
T,W071,Glass wastes,Sweden,2016,188830.0,SWE
T,W071,Glass wastes,Sweden,2018,199948.0,SWE
T,W071,Glass wastes,Sweden,2020,215095.0,SWE
T,W071,Glass wastes,Sweden,2022,214483.0,SWE
T,W071,Glass wastes,Slovenia,2004,6947.0,SVN
T,W071,Glass wastes,Slovenia,2006,11414.0,SVN
T,W071,Glass wastes,Slovenia,2008,14211.0,SVN
T,W071,Glass wastes,Slovenia,2010,21756.0,SVN
T,W071,Glass wastes,Slovenia,2012,25454.0,SVN
T,W071,Glass wastes,Slovenia,2014,27392.0,SVN
T,W071,Glass wastes,Slovenia,2016,28625.0,SVN
T,W071,Glass wastes,Slovenia,2018,30252.0,SVN
T,W071,Glass wastes,Slovenia,2020,29860.0,SVN
T,W071,Glass wastes,Slovenia,2022,33995.0,SVN
T,W071,Glass wastes,Slovakia,2004,0.0,SVK
T,W071,Glass wastes,Slovakia,2006,23124.0,SVK
T,W071,Glass wastes,Slovakia,2008,38844.0,SVK
T,W071,Glass wastes,Slovakia,2010,42643.0,SVK
T,W071,Glass wastes,Slovakia,2012,48552.0,SVK
T,W071,Glass wastes,Slovakia,2014,50227.0,SVK
T,W071,Glass wastes,Slovakia,2016,55984.0,SVK
T,W071,Glass wastes,Slovakia,2018,66251.0,SVK
T,W071,Glass wastes,Slovakia,2020,78778.0,SVK
T,W071,Glass wastes,Slovakia,2022,85527.0,SVK
T,W071,Glass wastes,Türkiye,2004,0.0,
T,W071,Glass wastes,Türkiye,2006,0.0,
T,W071,Glass wastes,Türkiye,2008,201738.0,
T,W071,Glass wastes,Türkiye,2010,7700.0,
T,W071,Glass wastes,Türkiye,2012,9302.0,
T,W071,Glass wastes,Türkiye,2014,22788.0,
T,W071,Glass wastes,Türkiye,2016,178713.0,
T,W071,Glass wastes,Türkiye,2018,187416.0,
T,W071,Glass wastes,Türkiye,2020,215614.0,
T,W071,Glass wastes,Türkiye,2022,97574.0,
T,W071,Glass wastes,United Kingdom,2004,789945.0,GBR
T,W071,Glass wastes,United Kingdom,2006,949187.0,GBR
T,W071,Glass wastes,United Kingdom,2008,1093123.0,GBR
T,W071,Glass wastes,United Kingdom,2010,1362003.0,GBR
T,W071,Glass wastes,United Kingdom,2012,1364450.0,GBR
T,W071,Glass wastes,United Kingdom,2014,1394922.0,GBR
T,W071,Glass wastes,United Kingdom,2016,1431223.0,GBR
T,W071,Glass wastes,United Kingdom,2018,1432776.0,GBR
T,W071,Glass wastes,Kosovo*,2012,0.0,
T,W071,Glass wastes,Kosovo*,2014,0.0,
T,W071,Glass wastes,Kosovo*,2016,0.0,
T,W071,Glass wastes,Kosovo*,2018,0.0,
T,W071,Glass wastes,Kosovo*,2020,0.0,
T,W071,Glass wastes,Kosovo*,2022,0.0,
T,W072,Paper and cardboard wastes,Austria,2004,601100.0,AUT
T,W072,Paper and cardboard wastes,Austria,2006,654800.0,AUT
T,W072,Paper and cardboard wastes,Austria,2008,703784.0,AUT
T,W072,Paper and cardboard wastes,Austria,2010,677000.0,AUT
T,W072,Paper and cardboard wastes,Austria,2012,638564.0,AUT
T,W072,Paper and cardboard wastes,Austria,2014,677600.0,AUT
T,W072,Paper and cardboard wastes,Austria,2016,655631.0,AUT
T,W072,Paper and cardboard wastes,Austria,2018,654178.0,AUT
T,W072,Paper and cardboard wastes,Austria,2020,624853.0,AUT
T,W072,Paper and cardboard wastes,Austria,2022,601648.0,AUT
T,W072,Paper and cardboard wastes,Bosnia and Herzegovina,2012,0.0,
T,W072,Paper and cardboard wastes,Bosnia and Herzegovina,2018,21468.0,
T,W072,Paper and cardboard wastes,Bosnia and Herzegovina,2020,16962.0,
T,W072,Paper and cardboard wastes,Bosnia and Herzegovina,2022,12834.0,
T,W072,Paper and cardboard wastes,Belgium,2004,506505.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2006,667422.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2008,670512.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2010,789769.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2012,777126.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2014,704912.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2016,639384.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2018,614540.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2020,592994.0,BEL
T,W072,Paper and cardboard wastes,Belgium,2022,543759.0,BEL
T,W072,Paper and cardboard wastes,Bulgaria,2004,0.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2006,0.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2008,0.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2010,83327.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2012,80632.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2014,152912.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2016,169975.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2018,342991.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2020,109656.0,BGR
T,W072,Paper and cardboard wastes,Bulgaria,2022,120903.0,BGR
T,W072,Paper and cardboard wastes,Cyprus,2004,104695.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2006,99211.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2008,113561.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2010,111079.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2012,11511.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2014,10235.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2016,10263.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2018,10076.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2020,9480.0,CYP
T,W072,Paper and cardboard wastes,Cyprus,2022,9763.0,CYP
T,W072,Paper and cardboard wastes,Czechia,2004,82983.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2006,134272.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2008,134501.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2010,158626.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2012,164289.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2014,162625.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2016,177342.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2018,355705.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2020,307995.0,CZE
T,W072,Paper and cardboard wastes,Czechia,2022,221613.0,CZE
T,W072,Paper and cardboard wastes,Germany,2004,5735935.0,DEU
T,W072,Paper and cardboard wastes,Germany,2006,5551627.0,DEU
T,W072,Paper and cardboard wastes,Germany,2008,6130580.0,DEU
T,W072,Paper and cardboard wastes,Germany,2010,5645743.0,DEU
T,W072,Paper and cardboard wastes,Germany,2012,5635120.0,DEU
T,W072,Paper and cardboard wastes,Germany,2014,5405753.0,DEU
T,W072,Paper and cardboard wastes,Germany,2016,5411523.0,DEU
T,W072,Paper and cardboard wastes,Germany,2018,5380142.0,DEU
T,W072,Paper and cardboard wastes,Germany,2020,4708052.0,DEU
T,W072,Paper and cardboard wastes,Germany,2022,4703070.0,DEU
T,W072,Paper and cardboard wastes,Denmark,2004,124557.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2006,92022.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2008,97153.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2010,232896.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2012,241432.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2014,246100.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2016,267638.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2018,253497.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2020,234058.0,DNK
T,W072,Paper and cardboard wastes,Denmark,2022,210526.0,DNK
T,W072,Paper and cardboard wastes,Estonia,2004,6000.0,EST
T,W072,Paper and cardboard wastes,Estonia,2006,7507.0,EST
T,W072,Paper and cardboard wastes,Estonia,2008,10487.0,EST
T,W072,Paper and cardboard wastes,Estonia,2010,10158.0,EST
T,W072,Paper and cardboard wastes,Estonia,2012,9738.0,EST
T,W072,Paper and cardboard wastes,Estonia,2014,16745.0,EST
T,W072,Paper and cardboard wastes,Estonia,2016,16683.0,EST
T,W072,Paper and cardboard wastes,Estonia,2018,22863.0,EST
T,W072,Paper and cardboard wastes,Estonia,2020,21974.0,EST
T,W072,Paper and cardboard wastes,Estonia,2022,15402.0,EST
T,W072,Paper and cardboard wastes,Greece,2004,0.0,GRC
T,W072,Paper and cardboard wastes,Greece,2006,14135.0,GRC
T,W072,Paper and cardboard wastes,Greece,2008,0.0,GRC
T,W072,Paper and cardboard wastes,Greece,2010,0.0,GRC
T,W072,Paper and cardboard wastes,Greece,2016,0.0,GRC
T,W072,Paper and cardboard wastes,Greece,2018,29683.0,GRC
T,W072,Paper and cardboard wastes,Greece,2020,14976.0,GRC
T,W072,Paper and cardboard wastes,Greece,2022,4351.0,GRC
T,W072,Paper and cardboard wastes,Spain,2004,698274.0,ESP
T,W072,Paper and cardboard wastes,Spain,2006,824871.0,ESP
T,W072,Paper and cardboard wastes,Spain,2008,1098374.0,ESP
T,W072,Paper and cardboard wastes,Spain,2010,1224038.0,ESP
T,W072,Paper and cardboard wastes,Spain,2012,847717.0,ESP
T,W072,Paper and cardboard wastes,Spain,2014,762851.0,ESP
T,W072,Paper and cardboard wastes,Spain,2016,1021166.0,ESP
T,W072,Paper and cardboard wastes,Spain,2018,1067385.0,ESP
T,W072,Paper and cardboard wastes,Spain,2020,1340017.0,ESP
T,W072,Paper and cardboard wastes,Spain,2022,1493450.0,ESP
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2004,14220000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2006,14900000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2008,15880000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2010,16010000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2016,15360000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2018,16240000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2020,15690000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 27 countries (from 2020),2022,16000000.0,EU27_2020
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2004,16280000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2006,16770000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2008,17680000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2010,18920000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2012,18530000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2014,17920000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2016,18120000.0,
T,W072,Paper and cardboard wastes,European Union - 28 countries (2013-2020),2018,18930000.0,
T,W072,Paper and cardboard wastes,Finland,2004,205000.0,FIN
T,W072,Paper and cardboard wastes,Finland,2006,196123.0,FIN
T,W072,Paper and cardboard wastes,Finland,2008,226900.0,FIN
T,W072,Paper and cardboard wastes,Finland,2010,247067.0,FIN
T,W072,Paper and cardboard wastes,Finland,2012,206590.0,FIN
T,W072,Paper and cardboard wastes,Finland,2014,203397.0,FIN
T,W072,Paper and cardboard wastes,Finland,2016,71636.0,FIN
T,W072,Paper and cardboard wastes,Finland,2018,291650.0,FIN
T,W072,Paper and cardboard wastes,Finland,2020,357573.0,FIN
T,W072,Paper and cardboard wastes,Finland,2022,219688.0,FIN
T,W072,Paper and cardboard wastes,France,2004,1038500.0,FRA
T,W072,Paper and cardboard wastes,France,2006,1110800.0,FRA
T,W072,Paper and cardboard wastes,France,2008,1246430.0,FRA
T,W072,Paper and cardboard wastes,France,2010,1392789.0,FRA
T,W072,Paper and cardboard wastes,France,2012,1697280.0,FRA
T,W072,Paper and cardboard wastes,France,2014,1595000.0,FRA
T,W072,Paper and cardboard wastes,France,2016,1580280.0,FRA
T,W072,Paper and cardboard wastes,France,2018,1567800.0,FRA
T,W072,Paper and cardboard wastes,France,2020,1383247.0,FRA
T,W072,Paper and cardboard wastes,France,2022,1504061.0,FRA
T,W072,Paper and cardboard wastes,Croatia,2004,0.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2006,0.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2008,0.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2010,0.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2012,20436.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2014,28652.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2016,39015.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2018,60277.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2020,68796.0,HRV
T,W072,Paper and cardboard wastes,Croatia,2022,82279.0,HRV
T,W072,Paper and cardboard wastes,Hungary,2004,431710.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2006,50883.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2008,122236.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2010,120293.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2012,153177.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2014,140033.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2016,113164.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2018,105378.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2020,134636.0,HUN
T,W072,Paper and cardboard wastes,Hungary,2022,155456.0,HUN
T,W072,Paper and cardboard wastes,Ireland,2004,353746.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2006,450772.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2010,20968.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2012,16142.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2014,16447.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2016,17350.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2018,16670.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2020,18228.0,IRL
T,W072,Paper and cardboard wastes,Ireland,2022,14839.0,IRL
T,W072,Paper and cardboard wastes,Iceland,2004,7800.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2010,17200.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2012,19922.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2014,24380.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2016,30449.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2018,30892.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2020,20518.0,ISL
T,W072,Paper and cardboard wastes,Iceland,2022,4309.0,ISL
T,W072,Paper and cardboard wastes,Italy,2004,2153825.0,ITA
T,W072,Paper and cardboard wastes,Italy,2006,2529463.0,ITA
T,W072,Paper and cardboard wastes,Italy,2008,2934146.0,ITA
T,W072,Paper and cardboard wastes,Italy,2010,3062718.0,ITA
T,W072,Paper and cardboard wastes,Italy,2012,3037536.0,ITA
T,W072,Paper and cardboard wastes,Italy,2014,3153874.0,ITA
T,W072,Paper and cardboard wastes,Italy,2016,3218725.0,ITA
T,W072,Paper and cardboard wastes,Italy,2018,3418441.0,ITA
T,W072,Paper and cardboard wastes,Italy,2020,3508537.0,ITA
T,W072,Paper and cardboard wastes,Italy,2022,3652779.0,ITA
T,W072,Paper and cardboard wastes,Liechtenstein,2008,0.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2010,0.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2012,6522.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2014,4791.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2016,4780.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2018,5415.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2020,4606.0,
T,W072,Paper and cardboard wastes,Liechtenstein,2022,5010.0,
T,W072,Paper and cardboard wastes,Lithuania,2004,4456.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2006,33318.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2008,49364.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2010,49539.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2012,19584.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2014,30621.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2016,28161.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2018,27889.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2020,29257.0,LTU
T,W072,Paper and cardboard wastes,Lithuania,2022,45517.0,LTU
T,W072,Paper and cardboard wastes,Luxembourg,2004,3656.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2006,361.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2008,15000.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2010,24661.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2012,26266.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2014,21479.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2016,14881.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2018,15344.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2020,22357.0,LUX
T,W072,Paper and cardboard wastes,Luxembourg,2022,18720.0,LUX
T,W072,Paper and cardboard wastes,Latvia,2004,0.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2006,17726.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2008,0.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2010,39986.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2012,96987.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2014,86483.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2016,101675.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2018,63223.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2020,57950.0,LVA
T,W072,Paper and cardboard wastes,Latvia,2022,64685.0,LVA
T,W072,Paper and cardboard wastes,Montenegro,2012,4924.0,
T,W072,Paper and cardboard wastes,Montenegro,2014,3471.0,
T,W072,Paper and cardboard wastes,Montenegro,2016,5049.0,
T,W072,Paper and cardboard wastes,Montenegro,2018,4216.0,
T,W072,Paper and cardboard wastes,Montenegro,2020,4509.0,
T,W072,Paper and cardboard wastes,Montenegro,2022,4652.0,
T,W072,Paper and cardboard wastes,North Macedonia,2008,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2010,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2012,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2014,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2016,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2018,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2020,0.0,
T,W072,Paper and cardboard wastes,North Macedonia,2022,0.0,
T,W072,Paper and cardboard wastes,Malta,2004,975.0,MLT
T,W072,Paper and cardboard wastes,Malta,2006,1454.0,MLT
T,W072,Paper and cardboard wastes,Malta,2008,977.0,MLT
T,W072,Paper and cardboard wastes,Malta,2010,2151.0,MLT
T,W072,Paper and cardboard wastes,Malta,2012,1368.0,MLT
T,W072,Paper and cardboard wastes,Malta,2014,1679.0,MLT
T,W072,Paper and cardboard wastes,Malta,2016,1506.0,MLT
T,W072,Paper and cardboard wastes,Malta,2018,1688.0,MLT
T,W072,Paper and cardboard wastes,Malta,2020,2125.0,MLT
T,W072,Paper and cardboard wastes,Malta,2022,2314.0,MLT
T,W072,Paper and cardboard wastes,Netherlands,2004,1117131.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2006,1177105.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2008,1242308.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2010,1127573.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2016,867062.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2018,826612.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2020,834542.0,NLD
T,W072,Paper and cardboard wastes,Netherlands,2022,756792.0,NLD
T,W072,Paper and cardboard wastes,Norway,2004,258721.0,NOR
T,W072,Paper and cardboard wastes,Norway,2006,328375.0,NOR
T,W072,Paper and cardboard wastes,Norway,2008,350000.0,NOR
T,W072,Paper and cardboard wastes,Norway,2010,310000.0,NOR
T,W072,Paper and cardboard wastes,Norway,2012,301680.0,NOR
T,W072,Paper and cardboard wastes,Norway,2014,276761.0,NOR
T,W072,Paper and cardboard wastes,Norway,2016,259991.0,NOR
T,W072,Paper and cardboard wastes,Norway,2018,238882.0,NOR
T,W072,Paper and cardboard wastes,Norway,2020,231706.0,NOR
T,W072,Paper and cardboard wastes,Norway,2022,204087.0,NOR
T,W072,Paper and cardboard wastes,Poland,2004,27657.0,POL
T,W072,Paper and cardboard wastes,Poland,2006,44306.0,POL
T,W072,Paper and cardboard wastes,Poland,2008,69634.0,POL
T,W072,Paper and cardboard wastes,Poland,2010,94765.0,POL
T,W072,Paper and cardboard wastes,Poland,2012,106392.0,POL
T,W072,Paper and cardboard wastes,Poland,2014,169610.0,POL
T,W072,Paper and cardboard wastes,Poland,2016,202064.0,POL
T,W072,Paper and cardboard wastes,Poland,2018,269404.0,POL
T,W072,Paper and cardboard wastes,Poland,2020,487972.0,POL
T,W072,Paper and cardboard wastes,Poland,2022,711581.0,POL
T,W072,Paper and cardboard wastes,Portugal,2004,94395.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2006,0.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2008,193581.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2010,186818.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2012,146616.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2014,138508.0,PRT
T,W072,Paper and cardboard wastes,Portugal,2016,152466.0,PRT
