,Waste Stream,Country,Year,Scenario,Substance main parent,Stock/Flow ID,Value,Unit,Data Quality,Reference,Remark 1,Remark 2,Remark 3
532,SLASH,FIN,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,52080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
533,SLASH,FIN,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,58019.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
534,SLASH,FIN,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,63480.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
535,SLASH,FRA,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,361740.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
536,SLASH,FRA,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,367950.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
537,SLASH,FRA,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,365729.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
538,SLASH,FRA,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,363479.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
539,SLASH,FRA,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,364740.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
540,SLASH,FRA,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,365969.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
541,SLASH,FRA,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,351030.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
542,SLASH,FRA,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,349020.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
543,SLASH,FRA,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,349140.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
544,SLASH,FRA,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,345150.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
545,SLASH,FRA,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,351000.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
546,SLASH,FRA,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,368789.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
547,SLASH,GRC,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
548,SLASH,GRC,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,480.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
549,SLASH,GRC,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,870.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
550,SLASH,GRC,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,870.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
551,SLASH,GRC,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,750.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
552,SLASH,GRC,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,540.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
553,SLASH,GRC,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,809.9999999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
554,SLASH,GRC,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,1740.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
555,SLASH,GRC,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,2489.9999999999995,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
556,SLASH,GRC,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,2219.9999999999995,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
557,SLASH,HRV,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
558,SLASH,HRV,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
559,SLASH,HRV,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,60.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
560,SLASH,HRV,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
561,SLASH,HRV,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,90.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
562,SLASH,HRV,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
563,SLASH,HRV,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
564,SLASH,HRV,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
565,SLASH,HRV,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
566,SLASH,HRV,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
567,SLASH,HRV,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,90.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
568,SLASH,HRV,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,150.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
569,SLASH,HUN,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,12180.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
570,SLASH,HUN,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,12240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
571,SLASH,HUN,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,10920.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
572,SLASH,HUN,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,10080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
573,SLASH,HUN,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,11190.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
574,SLASH,HUN,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,15750.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
575,SLASH,HUN,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,16620.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
576,SLASH,HUN,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,18240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
577,SLASH,HUN,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,15030.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
578,SLASH,HUN,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,15450.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
579,SLASH,HUN,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,14100.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
580,SLASH,HUN,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,15090.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
581,SLASH,IRL,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,3270.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
582,SLASH,IRL,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,5880.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
583,SLASH,IRL,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,12809.999999999998,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
584,SLASH,IRL,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,19800.0,t,2,,"Missing data, estimated from Eurostat MSW incineration quantities of neighbouring years ",,Sowmya Ravisandiran
585,SLASH,IRL,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,26790.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
586,SLASH,IRL,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,25560.0,t,2,,"Missing data, estimated from Eurostat MSW incineration quantities of neighbouring years ",,Sowmya Ravisandiran
587,SLASH,IRL,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,24330.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
588,SLASH,IRL,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,26430.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
589,SLASH,IRL,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,37290.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
590,SLASH,IRL,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,42390.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
591,SLASH,IRL,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,40589.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
592,SLASH,ISL,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
593,SLASH,ISL,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,300.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
594,SLASH,ISL,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,270.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
595,SLASH,ISL,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,180.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
596,SLASH,ISL,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,210.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
597,SLASH,ISL,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,210.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
598,SLASH,ISL,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
599,SLASH,ISL,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
600,SLASH,ISL,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
601,SLASH,ISL,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,540.0,t,2,,"Missing data, estimated from Eurostat MSW incineration quantities of neighbouring years ",,Sowmya Ravisandiran
602,SLASH,ISL,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
603,SLASH,ISL,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,600.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
604,SLASH,ITA,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,163200.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
605,SLASH,ITA,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,167790.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
606,SLASH,ITA,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,165870.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
607,SLASH,ITA,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,179100.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
608,SLASH,ITA,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,176040.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
609,SLASH,ITA,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,181200.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
610,SLASH,ITA,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,175950.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
611,SLASH,ITA,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,169019.99999999997,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
612,SLASH,ITA,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,172680.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
613,SLASH,ITA,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,176670.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
614,SLASH,ITA,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,168450.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
615,SLASH,ITA,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,168510.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
616,SLASH,LTU,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
617,SLASH,LTU,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,210.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
618,SLASH,LTU,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
619,SLASH,LTU,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,2760.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
620,SLASH,LTU,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,3389.9999999999995,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
621,SLASH,LTU,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,4500.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
622,SLASH,LTU,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,6630.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
623,SLASH,LTU,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,7080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
624,SLASH,LTU,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,4890.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
625,SLASH,LTU,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,5819.999999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
626,SLASH,LTU,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,10469.999999999998,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
627,SLASH,LTU,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,14190.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
628,SLASH,LUX,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,3900.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
629,SLASH,LUX,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,4050.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
630,SLASH,LUX,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,3960.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
631,SLASH,LUX,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,3960.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
632,SLASH,LUX,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,3960.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
633,SLASH,LUX,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,4680.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
634,SLASH,LUX,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,6630.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
635,SLASH,LUX,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,6660.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
636,SLASH,LUX,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,6840.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
637,SLASH,LUX,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,6870.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
638,SLASH,LUX,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,6450.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
639,SLASH,LUX,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,6210.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
640,SLASH,LVA,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
641,SLASH,LVA,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
642,SLASH,LVA,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,90.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
643,SLASH,LVA,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
644,SLASH,LVA,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,329.99999999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
645,SLASH,LVA,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,449.99999999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
646,SLASH,LVA,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,570.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
647,SLASH,LVA,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,659.9999999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
648,SLASH,LVA,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,449.99999999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
649,SLASH,LVA,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,840.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
650,SLASH,LVA,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
651,SLASH,LVA,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,899.9999999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
652,SLASH,MLT,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
653,SLASH,MLT,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,90.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
654,SLASH,MLT,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
655,SLASH,MLT,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
656,SLASH,MLT,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
657,SLASH,MLT,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
658,SLASH,MLT,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,30.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
659,SLASH,MLT,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
660,SLASH,MLT,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
661,SLASH,MLT,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
662,SLASH,MLT,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
663,SLASH,MLT,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,390.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
664,SLASH,NLD,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,140220.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
665,SLASH,NLD,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,140340.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
666,SLASH,NLD,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,135450.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
667,SLASH,NLD,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,129120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
668,SLASH,NLD,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,127140.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
669,SLASH,NLD,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,124530.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
670,SLASH,NLD,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,119850.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
671,SLASH,NLD,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,116039.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
672,SLASH,NLD,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,112770.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
673,SLASH,NLD,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,110160.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
674,SLASH,NLD,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,116339.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
675,SLASH,NLD,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,110550.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
676,SLASH,NOR,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,34620.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
677,SLASH,NOR,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,40230.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
678,SLASH,NOR,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,40379.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
679,SLASH,NOR,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,43379.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
680,SLASH,NOR,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,34440.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
681,SLASH,NOR,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,34350.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
682,SLASH,NOR,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,63390.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
683,SLASH,NOR,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,62640.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
684,SLASH,NOR,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,60180.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
685,SLASH,NOR,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,61589.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
686,SLASH,NOR,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,47040.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
687,SLASH,NOR,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,64800.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
688,SLASH,POL,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,1170.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
689,SLASH,POL,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,1349.9999999999998,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
690,SLASH,POL,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,1530.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
691,SLASH,POL,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,22980.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
692,SLASH,POL,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,46800.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
693,SLASH,POL,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,43170.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
694,SLASH,POL,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,67980.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
695,SLASH,POL,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,87660.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
696,SLASH,POL,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,90390.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
