LOCATION,TIME,MSW_GEN_T,INC_T,INC%,DIS%,RCY%,Scenario
POL,2038,14989581.779251272,5915439.256577822,0.3946367112634211,0.0109921429135106,0.5943711458230682,BAU
POL,2039,15033687.29683804,5935251.852233685,0.3947968143172711,0.0088916965678888,0.59631148911484,BAU
POL,2040,15070676.53656229,5950901.867832369,0.3948662724858538,0.0071896791136969,0.5979440484004492,BAU
POL,2041,15101443.96497051,5963139.634966911,0.3948721492328204,0.0058115327565846,0.5993163180105949,BAU
POL,2042,15126545.913279569,5972487.372488302,0.3948348424503882,0.0046962970439348,0.6004688605056769,BAU
POL,2043,15146242.162800182,5979275.18436805,0.3947695487830905,0.0037942533409235,0.6014361978759858,BAU
POL,2044,15161434.16738815,5984027.650385175,0.3946874408000703,0.0030649330606523,0.6022476261392773,BAU
POL,2045,15172659.947534287,5987080.080802286,0.3945966034634057,0.002475449923533,0.6029279466130613,BAU
POL,2046,15179815.8708165,5988479.447075521,0.3945027724999281,0.0019991140947776,0.6034981134052941,BAU
POL,2047,15184965.477154791,5989100.898030336,0.3944099120304694,0.0016142873670654,0.6039758006024651,BAU
POL,2048,15188177.976300469,5989012.412725015,0.3943206632204488,0.0013034418644976,0.6043758949150535,BAU
POL,2049,15188654.17918447,5987924.754943633,0.3942366903810266,0.0010523889370462,0.6047109206819271,BAU
POL,2050,15187489.22259909,5986284.74678306,0.394158946159147,0.0008496493228972,0.6049914045179557,BAU
PRT,2010,5457000.0,1058000.0,0.1938794209272494,0.6195711929631665,0.186549386109584,OBS
PRT,2011,5178000.0,1088000.0,0.2101197373503283,0.5886442641946698,0.2010428736964079,OBS
PRT,2012,4766000.0,930000.0,0.195132186319765,0.544062106588334,0.260805707091901,OBS
PRT,2013,4598000.0,1091000.0,0.2372770769899956,0.5045672031317965,0.2581557198782079,OBS
PRT,2014,4710000.0,974000.0,0.2067940552016985,0.4898089171974522,0.3036093418259023,OBS
PRT,2015,4769000.0,941000.0,0.2051897078063672,0.48430004361099,0.3102921936327955,OBS
PRT,2016,4891000.0,950000.0,0.2062079444323855,0.4742782721944866,0.3284132841328413,OBS
PRT,2017,5007000.0,989000.0,0.2067739912189002,0.488187330127535,0.3048296048505122,OBS
PRT,2018,5213000.0,946000.0,0.1898073836276083,0.5052166934189406,0.3047752808988764,OBS
PRT,2019,5281000.0,996000.0,0.1981300974736423,0.498309130694251,0.3035607718321066,OBS
PRT,2020,5279000.0,1129000.0,0.2033867771572689,0.542064492884165,0.254548729958566,OBS
PRT,2021,5311000.0,1248000.0,0.2199506520972858,0.4950652097285865,0.2849841381741276,OBS
PRT,2022,5360871.171768585,1204801.2492243913,0.2247398250435702,0.4190813082275171,0.3561788667289126,BAU
PRT,2023,5410167.514416434,1220459.473810539,0.2255862633750969,0.4069740699466737,0.3674396666782293,BAU
PRT,2024,5433428.0365413735,1230783.6922994591,0.2265206576809489,0.3951904988784407,0.3782888434406103,BAU
PRT,2025,5474809.223621558,1245938.4712713684,0.2275766004586341,0.3837234373166506,0.3886999622247152,BAU
PRT,2026,5515997.607119476,1261958.447118437,0.2287815436122801,0.3725657993349544,0.3986526570527654,BAU
PRT,2027,5556619.8043306125,1278894.7249847038,0.23015696052985,0.3617105756081356,0.4081324638620144,BAU
PRT,2028,5596751.365599666,1296871.5975864625,0.231718636914561,0.3511508378181398,0.4171305252672991,BAU
PRT,2029,5635354.30068896,1315725.981088903,0.2334770647744449,0.3408797426621325,0.4256431925634225,BAU
PRT,2030,5671807.31540632,1335358.4777191165,0.2354379130778799,0.3308905354798361,0.4336715514422839,BAU
PRT,2031,5707148.708334276,1356033.082305213,0.2376025492948813,0.3211765535172731,0.4412208971878455,BAU
PRT,2032,5741643.623269365,1377814.113195716,0.2399685880209979,0.311731228843866,0.448300183135136,BAU
PRT,2033,5775143.374070923,1400648.0967758065,0.2425304457486539,0.3025480909396091,0.4549214633117368,BAU
PRT,2034,5808701.13138533,1424757.5411281136,0.2452798842463978,0.2936207689687512,0.461099346784851,BAU
PRT,2035,5841347.2604348,1449860.5259052997,0.2482065286078162,0.2849429937561098,0.4668504776360738,BAU
PRT,2036,5872882.461343639,1475845.6697932936,0.2512983495766471,0.2765085994817886,0.4721930509415642,BAU
PRT,2037,5902873.388186483,1502529.80625328,0.2545421030476983,0.2683115251096816,0.4771463718426199,BAU
PRT,2038,5931356.526526554,1529837.5551239038,0.2579237225552159,0.2603458155647484,0.4817304618800356,BAU
PRT,2039,5958752.47494399,1557788.6927947816,0.2614286630205132,0.2526056226736122,0.4859657143058745,BAU
PRT,2040,5985017.65418132,1586282.2222598975,0.2650421960161924,0.24508520588259,0.4898725981012176,BAU
PRT,2041,6010264.016693519,1615256.4009507294,0.2687496583285446,0.237778932766808,0.4934714089046473,BAU
PRT,2042,6034499.685491348,1644622.369147166,0.2725366567010195,0.2306812793435861,0.4967820639553942,BAU
PRT,2043,6057937.829758621,1674348.7865312474,0.2763892323731493,0.2237868302028026,0.499823937424048,BAU
PRT,2044,6080839.713434437,1704422.822490461,0.2802939894509748,0.2170902784664719,0.5026157320825533,BAU
PRT,2045,6103430.98814781,1734828.1849025122,0.2842381913175322,0.2105864255892894,0.5051753830931783,BAU
PRT,2046,6125684.829929617,1765482.579011412,0.2882098292725414,0.2042701810114181,0.5075199897160404,BAU
PRT,2047,6147837.522188092,1796383.7837236018,0.292197667430262,0.1981365616743138,0.5096657708954242,BAU
PRT,2048,6169592.462277612,1827379.4122696824,0.2961912676473729,0.1921806914099174,0.5116280409427096,BAU
PRT,2049,6191234.874414334,1858491.0630504368,0.3001809979348009,0.1863978002130738,0.5134212018521253,BAU
PRT,2050,6212508.132967782,1889584.219286144,0.304158027457337,0.1807832234065802,0.5150587491360827,BAU
SVK,2010,1719000.0,183000.0,0.10984393757503,0.7953181272509003,0.0942376950780312,OBS
SVK,2011,1679000.0,186000.0,0.115599751398384,0.7706650093225605,0.1137352392790553,OBS
SVK,2012,1657000.0,168000.0,0.1049344159900062,0.7564022485946283,0.1386633354153654,OBS
SVK,2013,1645000.0,174000.0,0.1158455392809587,0.7669773635153129,0.1178428761651131,OBS
SVK,2014,1733000.0,190000.0,0.1243455497382199,0.7578534031413613,0.1178010471204188,OBS
SVK,2015,1784000.0,191000.0,0.1134878193701723,0.7284610814022578,0.1580510992275698,OBS
SVK,2016,1890000.0,197000.0,0.1050666666666666,0.6592,0.2314666666666666,OBS
SVK,2017,2058000.0,197000.0,0.095770539620807,0.6057365094798249,0.298492950899368,OBS
SVK,2018,2254000.0,187000.0,0.0830004438526409,0.5539280958721704,0.3630714602751886,OBS
SVK,2019,2299000.0,211000.0,0.0920191888355865,0.5220235499345836,0.3863933711295246,OBS
SVK,2020,2612000.0,193000.0,0.0751557632398753,0.463006230529595,0.4610591900311526,OBS
SVK,2021,2705000.0,220000.0,0.0827067669172932,0.4131578947368421,0.4973684210526315,OBS
SVK,2022,2334437.083689818,63509.91711967546,0.0272056666523183,0.567762083059666,0.4050322502880156,BAU
SVK,2023,2345305.702038266,44132.84258790306,0.0188175224021107,0.5559387601609772,0.4252437174369121,BAU
SVK,2024,2360645.4954597773,28214.31471390778,0.0119519490614631,0.544253524129783,0.4437945268087538,BAU
SVK,2025,2382385.195240856,15875.532917635725,0.0066637137224279,0.5327093224213064,0.4606269638562656,BAU
SVK,2026,2402082.339599931,7083.972501766134,0.0029490964506012,0.5213089018777084,0.4757420016716903,BAU
SVK,2027,2420947.4957017624,1831.9398115581744,0.0007567036521075,0.5100548089703667,0.4891884873775257,BAU
SVK,2028,2439265.013217577,-1.9920335135828584,-8.166531733078131e-07,0.4989493905526995,0.5010514261004738,BAU
SVK,2029,2456755.5056170146,1386.9204200792362,0.0005645333517756,0.4879947951029366,0.5114406715452877,BAU
SVK,2030,2473307.6100407685,5753.2355476486855,0.0023261302089123,0.4771929744347307,0.5204808953563569,BAU
SVK,2031,2489089.198048563,12821.349504147762,0.0051510205075011,0.4665456858521963,0.5283032936403025,BAU
SVK,2032,2504179.166792128,22303.087256076727,0.0089063464594856,0.4560544947248615,0.5350391588156529,BAU
SVK,2033,2518594.4376902035,33910.366199652475,0.0134640042446657,0.4457207774571174,0.5408152182982168,BAU
SVK,2034,2533434.8533657626,47384.76775505428,0.0187037640585475,0.4355457248260475,0.545750511115405,BAU
SVK,2035,2547450.0555782258,62451.083882733874,0.024515135731899,0.4255303456610066,0.5499545186070943,BAU
SVK,2036,2560536.533870952,78860.08832400737,0.0307982671915986,0.4156754708379936,0.5535262619704078,BAU
SVK,2037,2572881.903131075,96390.7977860992,0.0374641360992108,0.4059817575617092,0.55655410633908,BAU
SVK,2038,2584332.5947971223,114832.89040595145,0.0444342537942435,0.3964496939082079,0.5591160522975486,BAU
SVK,2039,2594891.974293644,134000.3666379946,0.0516400559119502,0.3870796036012238,0.561280340486826,BAU
SVK,2040,2604561.632063541,153726.72845501994,0.0590221120370361,0.3778716509955678,0.563106236967396,BAU
SVK,2041,2613541.1895465865,173876.93668495808,0.0665292505740547,0.3688258462414493,0.5646449031844959,BAU
SVK,2042,2621835.325651805,194324.314064156,0.0741176656531034,0.3599420506041426,0.565940283742754,BAU
SVK,2043,2629582.083743435,214968.4671597735,0.0817500501272611,0.3512199819141123,0.5670299679586266,BAU
SVK,2044,2636870.173309695,235722.4336205068,0.0893947817402922,0.3426592201234865,0.5679459981362212,BAU
SVK,2045,2643511.9409265188,256487.2148197381,0.0970251773214394,0.3342592129456422,0.5687156097329183,BAU
SVK,2046,2649734.3267865404,277212.0822314921,0.1046188213773418,0.3260192815556044,0.5693618970670538,BAU
SVK,2047,2655557.8036512346,297839.3163662652,0.1121569697924683,0.3179386263299745,0.569904403877557,BAU
SVK,2048,2661077.253468164,318328.7739362701,0.1196240257667808,0.3100163326061516,0.5703596416270675,BAU
SVK,2049,2666236.327218126,338630.8985543533,0.1270070830171573,0.3022513764417163,0.5707415405411264,BAU
SVK,2050,2671086.38891154,358714.9627885726,0.1342955301923978,0.2946426303559715,0.5710618394516307,BAU
ESP,2010,23774000.0,2044000.0,0.0859762766046942,0.6220661226550013,0.2919996634979389,OBS
ESP,2011,22672000.0,2342000.0,0.1032992237120677,0.6296753705010586,0.2670254057868736,OBS
ESP,2012,21896000.0,2112000.0,0.0964559736938253,0.6057270734380709,0.2978626233101936,OBS
ESP,2013,21184000.0,2492000.0,0.1176359516616314,0.5570713746223565,0.325292673716012,OBS
ESP,2014,20836000.0,2394000.0,0.1148972931464772,0.5770301401420618,0.3081205605682472,OBS
ESP,2015,21158000.0,2685000.0,0.1269023537196332,0.5732583419982985,0.2998393042820682,OBS
ESP,2016,21542000.0,2589000.0,0.1201838269427165,0.5411753783307028,0.3386407947265806,OBS
ESP,2017,22018000.0,2804000.0,0.1273503497138704,0.5115360159869198,0.3611136342992097,OBS
ESP,2018,22229000.0,2580000.0,0.1160646002969094,0.536101489045841,0.3478339106572495,OBS
ESP,2019,22262000.0,2445000.0,0.1098284071511993,0.5105111849788878,0.379615488275986,OBS
ESP,2020,21989000.0,2220000.0,0.1009595706944381,0.4937468734367183,0.4053390331529401,OBS
ESP,2021,22374000.0,2566000.0,0.1146866899079288,0.5186823992133727,0.3665862161437382,OBS
ESP,2022,22371298.889652748,3902967.625687616,0.1744631657258323,0.4720861770408203,0.3534506572333473,BAU
ESP,2023,22706816.55928689,4169473.579039039,0.1836221104861906,0.4625931777792827,0.3537847117345267,BAU
ESP,2024,22924763.259414807,4418515.056439545,0.1927398336218341,0.4532062468649536,0.3540539195132123,BAU
ESP,2025,23183141.072377264,4678393.814036102,0.2018015505073388,0.4439276529478982,0.3542707965447629,BAU
ESP,2026,23360690.78302803,4924317.105818465,0.2107950125086229,0.4347595189656061,0.3544454685257709,BAU
ESP,2027,23517643.95945318,5167062.952690591,0.219710059460001,0.4257038221604464,0.3545861183795527,BAU
ESP,2028,23679814.53538639,5411743.430359511,0.2285382523698556,0.4167623944507666,0.3546993531793778,BAU
ESP,2029,23845807.046537075,5657955.993523089,0.2372725730138266,0.4079369231425263,0.3547905038436471,BAU
ESP,2030,24014278.430447984,5905283.461113135,0.2459071788567987,0.3992289519673329,0.3548638691758684,BAU
ESP,2031,24186812.691667628,6154024.981962094,0.254437203463446,0.3906398824318455,0.3549229141047084,BAU
ESP,2032,24363796.08433876,6404233.186341055,0.2628585941276099,0.3821709754627408,0.3549704304096492,BAU
ESP,2033,24543108.115496937,6655305.046624401,0.2711679798379785,0.3738233533307902,0.3550086668312313,BAU
ESP,2034,24725277.34523635,6907316.872171639,0.2793625638946543,0.3655980018370692,0.3550394342682764,BAU
ESP,2035,24906785.42003465,7159207.31041442,0.2874400365073069,0.3574957727439225,0.3550641907487705,BAU
ESP,2036,25086912.890916687,7410636.526858451,0.2953985035576716,0.3495173864330221,0.3550841100093063,BAU
ESP,2037,25264305.54706529,7661057.780531865,0.3032364284171576,0.341663434772679,0.3551001368101633,BAU
ESP,2038,25438082.68464479,7910037.550288018,0.3109525842945215,0.3339343841765105,0.3551130315289679,BAU
ESP,2039,25608468.47724231,8157475.585420439,0.3185460150680159,0.3263305788355959,0.3551234060963882,BAU
ESP,2040,25774531.842593312,8402909.849184403,0.3260160029482398,0.3188522441063864,0.3551317529453737,BAU
ESP,2041,25937300.620377354,8646511.489362856,0.3333620416370476,0.3114994900368578,0.3551384683260945,BAU
ESP,2042,26095981.023722146,8887868.74470658,0.3405838139070994,0.304272315013693,0.3551438710792075,BAU
ESP,2043,26252286.64202769,9127425.80672142,0.3476811727367467,0.2971706095136615,0.3551482177495918,BAU
ESP,2044,26406753.505132597,9365264.06650591,0.3546541253049382,0.2901941599428043,0.3551517147522575,BAU
ESP,2045,26560826.279136967,9601813.5825308,0.3615028192881501,0.28334265254754,0.3551545281643098,BAU
ESP,2046,26714644.49030168,9837067.582530703,0.3682275310121343,0.2766156773823636,0.355156791605502,BAU
ESP,2047,26868384.314456783,10071040.357312469,0.3748286551005469,0.2700127323194124,0.3551586125800407,BAU
ESP,2048,27021698.02849484,10303554.37756878,0.3813066953343756,0.2635332270858182,0.3551600775798061,BAU
ESP,2049,27174910.53164376,10534687.136715865,0.3876622564938631,0.2571764873154357,0.3551612561907011,BAU
ESP,2050,27326904.301464047,10763959.307852885,0.3938960370010225,0.2509417586022401,0.3551622043967372,BAU
SWE,2010,4140000.0,2124000.0,0.5130434782608696,0.0091787439613526,0.4780193236714976,OBS
SWE,2011,4278000.0,2236000.0,0.522674146797569,0.0077138849929873,0.4696119682094437,OBS
SWE,2012,4324000.0,2271000.0,0.5252081406105458,0.0062442183163737,0.4685476410730805,OBS
SWE,2013,4371000.0,2236000.0,0.5115534202699611,0.0064058567833447,0.4822695035460992,OBS
SWE,2014,4295000.0,2149000.0,0.5003492433061699,0.0062863795110593,0.4933643771827706,OBS
SWE,2015,4422000.0,2284000.0,0.5165083672546359,0.0079149706015377,0.4755766621438263,OBS
SWE,2016,4439000.0,2263000.0,0.5097995043928812,0.0063077269655327,0.4841180446046407,OBS
SWE,2017,4551000.0,2400000.0,0.5273566249176005,0.00439463854098,0.4680290046143704,OBS
SWE,2018,4416000.0,2362000.0,0.5348731884057971,0.0067934782608695,0.4583333333333333,OBS
SWE,2019,4611000.0,2427000.0,0.5263500325309044,0.0075905443504662,0.466276295814357,OBS
SWE,2020,4460000.0,2680000.0,0.6060606060606061,0.0047489823609226,0.3860244233378562,OBS
SWE,2021,4352000.0,2599000.0,0.5966483011937558,0.0055096418732782,0.3948576675849403,OBS
SWE,2022,4787337.214357226,2560521.537569591,0.534852972105367,0.0003195082419605,0.4648275196526725,BAU
SWE,2023,4801888.955972513,2568512.459694456,0.5348962633756411,0.0002277312368196,0.4648760053875392,BAU
SWE,2024,4837461.514007616,2587678.7092564288,0.5349249191468306,0.0001623056137173,0.464912775239452,BAU
SWE,2025,4906056.302548366,2624463.765425717,0.5349436703493364,0.0001156707031347,0.4649406589475288,BAU
SWE,2026,4982902.098817749,2665632.2004476576,0.5349557642483302,8.24324426785688e-05,0.4649618033089911,BAU
SWE,2027,5055540.865134746,2704529.428088728,0.5349634193920503,5.874382795548242e-05,0.4649778367799942,BAU
SWE,2028,5122562.068477819,2740407.5203776453,0.5349681436250442,4.1861875102343045e-05,0.4649899944998534,BAU
SWE,2029,5185533.395482881,2774109.756180901,0.534970955658569,2.983112744842476e-05,0.4649992132139825,BAU
SWE,2030,5246218.365331568,2806582.7588177365,0.5349725389557545,2.125772466311236e-05,0.4650062033195823,BAU
SWE,2031,5305730.204240781,2838424.252339917,0.5349733482624526,1.514820322354584e-05,0.4650115035343239,BAU
SWE,2032,5364597.142044263,2869918.2914506667,0.5349736831043831,1.079452403827849e-05,0.4650155223715786,BAU
SWE,2033,5423538.003487122,2901450.4005712764,0.5349737383062049,7.692091979123238e-06,0.465018569601816,BAU
SWE,2034,5483087.004402773,2933307.0053613847,0.5349736385736752,5.481310940389666e-06,0.4650208801153844,BAU
SWE,2035,5542972.062954402,2965342.9546005167,0.5349734620563811,3.905923172058627e-06,0.4650226320204469,BAU
SWE,2036,5603201.668100041,2997563.042181676,0.534973256316527,2.7833155507873302e-06,0.4650239603679222,BAU
SWE,2037,5663782.996369892,3029971.258916296,0.5349730490836788,1.9833567267580897e-06,0.4650249675595945,BAU
SWE,2038,5724663.093431213,3062539.361549749,0.5349728554443444,1.4133149824830684e-06,0.4650257312406731,BAU
SWE,2039,5785729.789939131,3095207.3865535264,0.5349726826053676,1.007110000568589e-06,0.4650263102846317,BAU
SWE,2040,5847132.064620775,3128055.0514850887,0.5349725330152884,7.176533609866872e-07,0.4650267493313507,BAU
SWE,2041,5908933.027563531,3161116.120902973,0.534972406381532,5.113902508628296e-07,0.4650270822282172,BAU
SWE,2042,5971092.244131511,3194368.957032557,0.5349723009508078,3.644098430239691e-07,0.4650273346393491,BAU
SWE,2043,6033415.340170249,3227709.564337108,0.5349722143024267,2.596735447642929e-07,0.4650275260240284,BAU
SWE,2044,6095855.234269334,3261112.743113626,0.5349721438233124,1.8503985525386999e-07,0.4650276711368324,BAU
SWE,2045,6158275.756880191,3294505.63384436,0.534972086978023,1.3185689041177926e-07,0.4650277811650866,BAU
SWE,2046,6220538.480027337,3327814.1695738337,0.5349720414492491,9.395942748986312e-08,0.4650278645913234,BAU
SWE,2047,6282360.425615321,3360886.9542715554,0.5349720051985677,6.695420875021579e-08,0.4650279278472236,BAU
SWE,2048,6343617.145000378,3393657.402092549,0.5349719764798868,4.7710656601829944e-08,0.4650279758094566,BAU
SWE,2049,6404120.741035032,3426024.985371664,0.5349719538263968,3.3997963135415835e-08,0.46502801217564,BAU
SWE,2050,6463721.95169165,3457909.8464180385,0.5349719360241127,2.422648456159178e-08,0.4650280397494027,BAU
CHE,2010,5565000.0,2757000.0,0.4954177897574124,0.0,0.5045822102425876,OBS
CHE,2011,5478000.0,2732000.0,0.4987221613727637,0.0,0.5012778386272362,OBS
CHE,2012,5576000.0,2786000.0,0.4996413199426112,0.0,0.5003586800573888,OBS
CHE,2013,5708000.0,2798000.0,0.4901892081289418,0.0,0.5098107918710582,OBS
CHE,2014,6006000.0,2790000.0,0.4645354645354645,0.0,0.5354645354645354,OBS
CHE,2015,6030000.0,2850000.0,0.472636815920398,0.0,0.527363184079602,OBS
CHE,2016,6050000.0,2876000.0,0.4753719008264462,0.0,0.5246280991735537,OBS
CHE,2017,5992000.0,2846000.0,0.4749666221628838,0.0,0.5250333778371161,OBS
CHE,2018,6012000.0,2856000.0,0.4750499001996008,0.0,0.5249500998003992,OBS
CHE,2019,6079000.0,2857000.0,0.4699786149037671,0.0,0.530021385096233,OBS
CHE,2020,6096000.0,2875000.0,0.4716207349081365,0.0,0.5283792650918635,OBS
CHE,2021,6130000.0,2926000.0,0.4773246329526917,0.0,0.532952691680261,OBS
CHE,2022,6299343.293945534,2973534.1665057363,0.472038755113359,0.0001269711420546,0.5278342737445862,BAU
CHE,2023,6344917.940529549,2991496.4452076377,0.4714791386187678,9.516565892743708e-05,0.5284256957223048,BAU
CHE,2024,6385303.442243203,3007386.4419637253,0.4709856734556704,7.132516633051078e-05,0.5289430013779991,BAU
CHE,2025,6438288.409422942,3029544.240974657,0.4705511850852597,5.3455920036788646e-05,0.5293953589947035,BAU
CHE,2026,6487328.03744718,3050141.2235607207,0.4701691059792589,4.006283605636728e-05,0.5297908311846847,BAU
CHE,2027,6536243.026855263,3070945.7657219786,0.4698334736184804,3.002494523220023e-05,0.5301365014362874,BAU
CHE,2028,6585075.931381187,3091949.3770515216,0.4695389102981839,2.250187720583833e-05,0.5304385878246102,BAU
CHE,2029,6634322.141647491,3113358.6191686606,0.4692805915504617,1.6863676924700597e-05,0.5307025447726136,BAU
CHE,2030,6684224.60879105,3135263.6802678383,0.4690542080444693,1.2638151157055077e-05,0.5309331538043737,BAU
CHE,2031,6734554.775955051,3157535.9047637726,0.4688559243793501,9.47137714708668e-06,0.5311346042435028,BAU
CHE,2032,6785229.387850729,3180117.1673949542,0.4686823371202605,7.098089174609071e-06,0.5313105647905648,BAU
CHE,2033,6836336.539456938,3203031.72341353,0.468530433650648,5.319475640002182e-06,0.531464246873712,BAU
CHE,2034,6888998.810687807,3226790.1845232844,0.4683975528515322,3.986534139358633e-06,0.5315984606143285,BAU
CHE,2035,6941988.569756386,3250803.766745331,0.4682813482159639,2.9875942755224813e-06,0.5317156641897606,BAU
CHE,2036,6995170.627348374,3274997.261558871,0.4681797537225062,2.238965238156894e-06,0.5318180073122556,BAU
CHE,2037,7048850.422683429,3299503.1090477947,0.4680909525941829,1.6779259248457665e-06,0.5319073694798923,BAU
CHE,2038,7102666.094862169,3324142.545426753,0.4680133489354549,1.2574710447709984e-06,0.5319853935935004,BAU
CHE,2039,7156413.919883394,3348811.9916035365,0.4679455421519416,9.423734348841764e-07,0.5320535154746235,BAU
CHE,2040,7210080.67776412,3373497.999881198,0.4678863040028195,7.062329086886362e-07,0.5321129897642718,BAU
CHE,2041,7263412.456939358,3398075.3571231496,0.4678345581045281,5.292645087208158e-07,0.5321649126309631,BAU
CHE,2042,7316381.261206306,3422525.320057,0.4677893616895386,3.9664092564239074e-07,0.5322102416695357,BAU
CHE,2043,7368660.270305171,3446690.0266112178,0.4677498894203293,2.972502446733644e-07,0.532249813329426,BAU
CHE,2044,7420129.311295553,3470508.8903315165,0.4677154190626317,2.227649598749477e-07,0.5322843581724084,BAU
CHE,2045,7470961.509655231,3494059.015615259,0.4676853188307354,1.6694426611751717e-07,0.5323145142249985,BAU
CHE,2046,7520873.099074628,3517204.265115916,0.4676590362292743,1.2511117805523504e-07,0.5323408386595476,BAU
CHE,2047,7569935.605914155,3539975.0748956907,0.4676360882290753,9.376067017128701e-08,0.5323638180102546,BAU
CHE,2048,7617993.613708232,3562296.1025906345,0.467616052628404,7.026600783613092e-08,0.5323838771055882,BAU
CHE,2049,7665019.907668098,3584152.274758577,0.4675985604646617,5.2658665318547854e-08,0.5324013868766729,BAU
CHE,2050,7711050.032207659,3605558.1384393736,0.4675832893548363,3.9463391668922965e-08,0.532416671181772,BAU
GBR,2010,31954510.0,4124230.0,0.1290646122628953,0.4595723893490706,0.4022873580376263,OBS
GBR,2011,31066060.0,5039680.0,0.1622244704756859,0.4047435644459923,0.4202530835772219,OBS
GBR,2012,30412980.0,5698300.0,0.186997928954373,0.3701989956199895,0.4253434171387312,OBS
GBR,2013,30890000.0,6510000.0,0.2100813218019878,0.3399057699754744,0.4309410094230024,OBS
GBR,2014,31131000.0,8265000.0,0.2651162790697674,0.279262229350441,0.4343223736968725,OBS
GBR,2015,31475000.0,9913000.0,0.3144189292057853,0.2289076376554174,0.4332339507739152,OBS
GBR,2016,31710000.0,10954000.0,0.3446604996538921,0.190233465483607,0.4393052671323391,OBS
GBR,2017,30912000.0,11591000.0,0.3739756081822288,0.1630960831128605,0.4373427114925469,OBS
GBR,2018,30786000.0,12045000.0,0.3896292941709258,0.1443682473960018,0.4401889111729313,OBS
GBR,2019,30678000.0,12763000.0,0.4135238465526179,0.1122019180922758,0.4432996371176775,OBS
GBR,2020,31002000.0,13826000.0,0.4441089554156495,0.0999614544520108,0.4284016446100475,OBS
GBR,2021,31237000.0,13739000.0,0.4367271686957627,0.1032454941352236,0.4301789630948218,OBS
GBR,2022,31154594.23022184,14421109.732851615,0.4628887035499331,0.078705818592855,0.4584054778572117,BAU
GBR,2023,31348703.676751245,14895536.112516286,0.4751563658296684,0.0657976491448614,0.45904598502547,BAU
GBR,2024,31533609.161076363,15312764.380580977,0.4856013881050555,0.0548694161360283,0.4595291957589161,BAU
GBR,2025,31772562.746838085,15709834.738897592,0.4944465721595275,0.0456599087904605,0.4598935190500119,BAU
GBR,2026,32067881.454755884,16094967.445832236,0.5019030480245599,0.0379288714590295,0.4601680805164105,BAU
GBR,2027,32374035.298803303,16451351.97385871,0.5081650100772834,0.0314600652648092,0.4603749246579072,BAU
GBR,2028,32676373.294484265,16776283.327423949,0.5134071390430518,0.026062148084302,0.4605307128726461,BAU
GBR,2029,32970548.68867017,17071619.197291095,0.5177838973349418,0.0215680780675001,0.460648024597558,BAU
GBR,2030,33257533.597641468,17341477.537826948,0.5214300539429285,0.0178335962722573,0.4607363497848141,BAU
GBR,2031,33538978.53310785,17589918.25789875,0.5244619552302388,0.0147352013964095,0.4608028433733517,BAU
GBR,2032,33822499.41697066,17823753.50902991,0.5269791948044716,0.0121679078112186,0.4608528973843097,BAU
GBR,2033,34108183.99522018,18045495.643076044,0.5290664447454865,0.0100429813462455,0.460890573908268,BAU
GBR,2034,34395725.88648372,18257089.40599809,0.5307952931783442,0.0082857744744331,0.4609189323472226,BAU
GBR,2035,34684742.29748407,18460121.422166947,0.5322259933153948,0.00683373020921,0.4609402764753951,BAU
GBR,2036,34975470.42266895,18656233.193395734,0.5334090712130611,0.0056345879698152,0.4609563408171236,BAU
GBR,2037,35267000.922264434,18846218.63690712,0.5343867679150823,0.0046448009218359,0.4609684311630817,BAU
GBR,2038,35560396.57742696,19031721.91159948,0.535194310056723,0.003828159480706,0.4609775304625709,BAU
GBR,2039,35853477.80505039,19212480.98295792,0.5358610143044927,0.0031546070989092,0.460984378596598,BAU
GBR,2040,36146952.28774926,19389631.405711297,0.5364112374221583,0.0025992301187615,0.4609895324590801,BAU
GBR,2041,36440049.915608674,19563394.20910272,0.5368651869141092,0.0021414018873943,0.4609934111984964,BAU
GBR,2042,36731522.54101609,19733628.780802,0.5372396082619916,0.0017640614576433,0.460996330280365,BAU
GBR,2043,37020560.15752015,19900341.567273308,0.537548364546582,0.0014531083232642,0.4609985271301537,BAU
GBR,2044,37305994.1476522,20063272.708516914,0.5378029232811523,0.0011968962826342,0.4610001804362134,BAU
GBR,2045,37586924.4466176,20222245.10939767,0.5380127639365142,0.0009858113841324,0.4610014246793533,BAU
GBR,2046,37863885.74767792,20377802.542805232,0.5381857181431766,0.00081192078788,0.4610023610689433,BAU
GBR,2047,38135230.469433546,20529271.99846993,0.5383282530552612,0.0006686811707341,0.4610030657740046,BAU
GBR,2048,38400979.54817706,20676842.579890903,0.538445706936985,0.0005506969448126,0.4610035961182024,BAU
GBR,2049,38661071.44666982,20820629.479188427,0.5385424847293484,0.0004535200283371,0.4610039952423144,BAU
GBR,2050,38914053.33589615,20959973.804405965,0.538622220190861,0.0003734841958997,0.4610042956132392,BAU
BGR,2010,4094000.0,0.0,0.0,0.7519782393669634,0.2480217606330366,OBS
BGR,2011,3732000.0,0.0,0.0,0.7239921060050747,0.2760078939949253,OBS
BGR,2012,3364000.0,0.0,0.0,0.734197218710493,0.2658027812895069,OBS
BGR,2013,3135000.0,49000.0,0.0157556270096463,0.6967845659163987,0.2874598070739549,OBS
BGR,2014,3192000.0,51000.0,0.0169773635153129,0.7380159786950732,0.2450066577896138,OBS
